Open,Close,High,Low,Volume
715.96,718.26,719.49,714.45,1253.33888448
717.39,719.0,719.07,717.39,373.1185173
719.0,719.09,719.57,718.92,534.09338265
719.0,715.78,719.31,715.25,678.74119007
715.78,715.02,715.8,715.0,692.20287737
715.03,711.4,715.08,711.4,844.78190003
711.4,711.91,713.02,711.0,732.77349686
711.71,713.7,714.52,711.5,650.26457123
713.8,716.0,716.1,713.39,820.89614099
716.0,715.03,716.01,715.0,586.43355308
715.02,713.4,715.29,713.4,691.73325897
714.06,712.26,714.06,711.48,973.62139226
713.46,712.28,713.77,712.27,814.00999267
712.28,711.08,712.84,710.4,801.99282959
711.07,710.5,711.45,710.5,565.53864217
710.5,710.93,711.39,710.4,529.0937986
710.92,711.0,711.0,710.61,1327.14360279
710.99,712.49,713.37,710.99,385.0250112
712.52,712.18,712.99,711.27,238.43997223
712.26,712.72,712.97,711.59,408.47712892
712.7,712.85,713.47,712.62,498.3319869
712.82,713.6,713.6,712.59,356.53608122
713.6,714.13,714.39,712.25,672.49831345
713.89,714.02,714.79,713.57,598.9833808999999
714.05,713.22,714.79,712.95,399.45374013
713.67,714.8,714.96,713.67,411.15116724
714.79,715.0,715.0,714.3,393.02136631
715.0,713.51,715.0,712.97,587.28854077
713.51,715.51,715.7,713.51,546.19625869
715.55,715.75,716.8,715.22,243.13376795
715.7,716.64,717.19,715.38,445.90352777
716.02,714.91,716.02,714.2,569.26978275
715.1,714.81,715.37,714.0,478.63957236
714.87,714.08,715.8,713.56,589.81806457
714.08,712.0,714.1,711.2,693.61592386
711.63,711.26,711.99,710.4,717.31017436
710.89,710.67,711.6,710.1,848.49357373
710.58,706.3,710.71,705.36,1121.50361663
706.33,709.73,709.96,705.45,798.88460746
709.44,710.94,710.95,708.82,548.8972687
710.82,712.78,713.0,709.26,487.61400384
712.48,712.39,712.99,712.39,127.11281499
712.41,712.91,713.32,712.39,77.73290324
712.63,711.99,713.0,710.85,389.57932261
711.99,711.96,712.0,710.72,172.18499252
711.89,713.28,713.74,711.17,453.88829377
713.45,712.15,713.75,711.27,269.73882526
712.39,713.5,714.67,712.19,408.46988115
713.53,714.76,715.0,713.49,416.62168263
714.84,715.0,715.0,713.69,500.44855565
714.99,716.87,717.5,714.99,635.15668614
717.01,718.0,718.27,716.68,402.79718102
718.0,716.43,718.03,715.24,497.84232823
715.8,715.84,716.07,715.68,282.13954943
715.69,717.01,717.4,715.68,282.71711499
717.01,715.68,717.31,715.68,227.52768862
715.68,715.0,715.69,714.77,162.65924902
715.0,716.01,716.68,714.9,145.58833316
716.0,715.8,717.04,715.44,220.95078376
716.42,716.45,716.49,714.9,391.57456717
716.48,716.2,716.5,715.81,298.44774142
716.2,714.74,716.89,714.12,260.10488043
714.71,714.23,714.76,713.69,385.15000476
714.21,714.6,714.6,714.0,310.08428078
714.6,715.34,716.0,714.59,359.35100067
715.66,716.94,717.04,715.23,195.33967061
716.95,716.82,717.2,716.21,499.96605684
716.64,716.5,717.12,716.0,603.2761587
716.5,717.37,717.8,716.5,296.40793689
717.3,714.41,717.3,714.09,489.31930958
714.42,715.37,716.11,714.22,305.3377633
715.29,714.54,716.11,714.3,322.84734941
714.48,714.23,714.48,714.23,914.19923498
714.2,713.01,714.61,713.0,481.55677215
713.0,713.11,713.92,713.0,206.71484664
713.12,713.0,713.43,713.0,51.7177386
713.0,712.5,713.09,712.5,184.24639575
712.5,709.12,712.51,709.01,227.97165669999998
709.12,708.7,710.25,708.0,254.46844662
708.36,709.0,709.46,707.75,185.7925261
707.94,710.0,710.27,707.75,319.20661842
710.0,708.7,710.2,708.5,640.61636303
708.7,707.94,708.96,707.93,157.07875442
707.93,705.47,707.94,705.47,892.37923165
707.0,707.92,707.94,705.48,416.11616759
707.91,708.92,708.93,707.91,1000.75860806
708.92,711.5,712.75,708.51,368.26798826
711.5,710.0,711.74,710.0,267.20550703
710.0,708.91,710.01,708.76,355.52333246
708.9,709.0,709.0,707.98,341.99220509
709.0,709.0,709.0,707.98,423.00666142
709.0,709.67,710.0,708.83,231.19549719
709.67,708.98,709.68,708.68,298.84974955
708.92,709.08,709.09,708.7,93.23496092
708.68,708.69,708.79,708.67,51.39148096
708.68,706.0,708.78,705.26,1422.85760519
705.89,708.5,708.58,705.89,717.46796107
708.5,709.12,709.12,708.5,125.17534573
709.12,708.9,709.12,707.61,624.55150858
708.91,708.03,709.01,707.54,334.21299237
708.55,707.98,708.55,707.69,181.89859133
707.98,708.16,708.51,707.57,357.55522994
708.51,709.0,709.0,708.16,888.11348144
709.0,709.49,709.49,708.75,349.06506561
709.48,709.41,709.69,708.35,661.94155341
708.93,708.99,708.99,707.02,556.90041291
708.99,709.14,709.69,707.52,176.45777072
709.13,708.82,709.23,707.02,414.85209724
708.81,708.52,708.83,708.52,12.99515241
708.52,708.62,708.82,708.2,80.56685114
708.35,708.72,710.0,708.01,586.87235865
709.88,710.2,710.2,708.0,571.0348058
710.2,710.65,710.92,708.13,1307.29710788
710.65,711.39,711.54,710.12,478.53161477
711.4,711.99,712.0,711.02,539.97005841
711.45,712.52,713.51,711.15,885.96583194
712.52,710.0,712.92,709.63,594.22068761
709.99,709.0,711.15,708.99,1006.74056102
709.0,708.94,709.5,708.67,1262.25988519
709.35,709.6,709.6,708.0,990.69632015
709.27,709.53,709.6,709.0,543.00790495
709.16,706.49,710.59,704.15,2536.31157221
706.49,706.71,707.15,703.6,1151.95355543
706.71,707.5,708.6,706.58,367.10296572
707.51,706.76,709.0,706.51,317.10230944
706.77,705.81,707.5,705.4,792.80839625
705.81,704.7,707.0,704.19,731.51613971
704.66,700.34,704.7,692.35,4922.55151339
700.41,701.15,701.6,699.99,965.70508438
701.15,701.25,706.28,700.81,1774.80263195
701.83,706.0,706.0,701.37,429.58600772
706.0,705.41,708.28,705.4,586.71341024
705.26,705.83,707.71,705.26,202.93337689
706.29,703.99,706.29,703.55,701.00668488
703.83,702.0,704.87,701.98,555.21653098
702.0,705.66,705.66,701.99,608.6865675
705.56,705.35,707.17,704.06,985.16944395
705.35,706.29,707.98,704.84,543.1901846
706.52,707.16,707.96,705.36,545.76251781
706.66,706.01,707.34,705.25,260.30056794
706.01,707.22,707.45,706.0,295.67255612
706.69,705.69,706.73,704.39,627.86028527
705.69,711.71,711.71,705.07,2140.62797494
709.82,712.0,713.4,709.54,1144.30762151
712.08,711.65,712.5,710.9,1528.15146522
711.65,710.54,713.27,710.51,459.70649298
710.54,710.59,713.38,710.41,395.18522651
710.66,712.13,713.12,710.54,585.06466492
712.13,713.66,713.76,712.13,357.80877831
713.41,714.48,714.49,713.4,342.30080425
714.47,714.8,715.01,714.41,778.23853029
714.8,716.09,716.2,714.5,506.64572825
716.11,719.68,720.0,716.1,2370.78319305
719.69,721.7,723.0,719.41,4048.09217023
721.64,724.12,724.3,721.5,1532.22016742
724.11,718.52,724.11,718.52,1942.22740231
719.0,715.99,721.02,714.1,1414.72829311
715.44,718.46,721.03,714.11,1052.36890176
718.31,712.23,718.36,712.23,903.83700156
716.03,718.01,718.35,712.91,458.47031934
718.01,713.0,718.01,712.2,1080.99604615
712.99,713.03,713.95,711.48,1338.42304628
712.91,713.03,714.11,710.39,892.75383617
711.35,713.72,716.0,710.12,1120.80230652
712.99,713.67,715.37,712.01,691.30451896
713.67,713.72,714.65,711.84,395.94697748
713.72,715.76,717.99,713.33,678.71370972
715.04,716.13,718.3,715.04,412.09692665
716.14,716.33,717.36,715.56,204.10898383
716.48,717.68,718.99,715.6,390.48670121
717.33,718.85,719.38,717.01,314.76973542
718.85,716.28,718.86,714.9,523.91855584
716.19,715.67,716.19,714.41,190.75676332
714.98,713.72,715.98,713.13,282.79926957
713.98,715.0,715.0,713.14,266.60973222
715.0,714.78,715.0,714.63,137.60092888
714.77,713.29,714.78,711.45,588.96608317
714.08,714.78,714.8,713.1,113.74565448
714.25,715.0,715.0,714.11,218.59720432
715.0,717.45,717.5,714.51,504.40398948
717.49,718.91,720.56,717.45,822.90686456
718.92,719.14,721.33,718.51,1003.99950765
719.73,720.0,720.13,718.5,789.69131656
720.01,719.0,720.24,719.0,644.57438225
719.0,717.89,719.83,717.02,420.44730264
717.99,718.26,718.42,716.78,218.59922443
718.26,720.3,721.11,718.05,615.02323947
719.65,721.17,722.07,719.62,1093.46039019
721.37,722.0,722.94,721.37,609.85166342
722.08,723.65,724.26,721.17,431.98121581
723.53,722.28,724.0,721.99,763.52574639
723.04,724.53,724.77,722.03,361.85405654
724.55,724.98,725.0,724.42,1183.29778392
724.91,723.53,725.0,722.69,1456.834106
723.47,719.16,723.5,718.27,1218.78750259
719.16,715.01,719.16,715.01,1488.14621154
715.76,718.6,720.0,715.33,509.28761272
718.82,719.77,719.9,718.53,180.93926743
719.6,720.07,721.31,718.21,762.15796525
720.07,718.37,722.01,718.37,952.8649417000001
718.87,714.41,719.81,713.7,707.86500112
714.51,716.91,717.4,713.12,820.34333928
717.19,710.31,717.19,709.08,1569.56941208
709.87,714.84,714.89,706.0,1154.54375255
714.89,714.07,715.31,710.06,1938.23268191
715.31,708.69,715.32,707.23,1345.12548238
708.23,706.06,708.85,705.92,1468.37201601
706.61,707.14,708.92,706.01,1033.25725916
707.2,706.42,707.69,706.04,302.12075423
706.41,712.0,712.0,706.1,1020.37909999
712.0,711.32,714.0,710.14,1160.02205021
711.31,710.41,711.82,710.12,288.54667826
710.62,710.49,710.79,708.0,534.98109757
710.49,708.78,710.49,706.86,342.48096814
709.45,710.0,710.46,708.02,350.71974349
709.97,710.31,710.59,709.24,509.96267005
710.11,711.0,711.0,709.82,335.02112539
710.02,710.79,711.0,710.0,143.67285469
710.79,709.94,710.8,707.79,924.12604972
710.0,706.85,710.0,706.66,1004.07924119
706.9,703.21,707.0,699.3,2241.35247289
703.21,703.3,705.33,701.2,1904.91130306
702.85,701.8,704.86,701.44,1262.87278699
701.79,696.67,702.4,696.67,2604.17802457
697.0,695.99,698.58,693.33,3516.66755008
695.99,689.85,698.66,689.03,3279.33979357
689.75,682.8,691.59,682.79,4424.55453127
682.79,679.0,685.4,678.19,6055.92893524
680.3,684.63,687.24,679.0,3220.62979154
684.54,680.21,684.55,673.21,8171.53781748
680.0,668.21,681.3,660.0,8571.85829799
669.69,675.0,675.64,666.3,3116.95595057
675.09,680.33,680.33,675.0,1807.32394697
680.32,685.0,685.0,680.31,1803.92383917
684.99,695.53,695.53,684.84,2362.06753527
692.97,691.67,695.43,690.9,1360.0580740999999
692.01,689.0,693.41,686.48,981.80535738
688.5,690.3,691.18,688.13,487.92658273
691.21,694.54,694.55,690.5,672.07712419
694.54,698.0,698.0,694.54,407.28038609
698.09,698.98,699.0,697.84,1410.29656291
699.0,697.52,700.0,697.0,773.19589103
697.63,697.83,699.25,696.01,477.64971295
698.37,697.45,698.87,696.58,310.16075786
697.44,691.66,697.44,688.31,791.51930033
691.56,687.0,692.06,685.53,920.98838418
687.0,689.5,690.37,686.99,1027.90111919
689.49,690.76,693.0,688.23,926.46562019
690.81,689.9,691.57,689.56,535.55969137
689.56,688.98,689.56,686.66,877.7881502999999
689.03,695.11,696.69,688.13,888.43711721
696.01,695.48,699.58,695.46,925.01838536
695.48,695.93,696.91,693.97,446.89292123
696.62,700.0,700.0,696.62,1105.83562532
700.0,703.77,705.1,699.87,3633.75875307
703.82,703.3,704.95,702.6,1077.42776249
703.3,701.0,703.71,700.88,933.66596408
701.0,696.35,701.03,696.35,732.188635
696.4,700.69,701.35,695.49,543.09645412
700.75,700.43,701.8,699.95,381.81728114
700.69,702.39,702.39,700.69,550.09720343
702.39,704.73,704.95,702.39,562.95030276
704.73,704.0,705.0,704.0,1358.76444407
704.62,704.78,704.86,704.02,245.13549333
704.78,703.15,704.78,703.02,219.12746872
703.15,703.66,704.07,703.15,157.67256045
703.69,704.69,704.99,703.16,922.18432404
704.67,706.0,706.0,704.66,1290.6706197
706.0,707.0,707.0,705.99,548.65404306
707.0,706.79,708.0,705.84,1366.74177096
706.8,704.27,707.89,704.27,406.46995145
704.88,701.92,706.7,701.92,638.84005438
702.89,702.6,704.03,701.92,153.97922328
701.95,701.43,702.57,700.73,448.19597159
701.24,699.09,701.24,699.01,546.52457689
699.09,700.0,700.0,698.51,432.72939305
700.62,699.76,700.66,699.25,347.9472468
699.75,700.19,700.2,699.4,370.11633152
700.2,701.36,701.38,700.11,472.49379855
701.45,703.6,703.8,701.45,348.16942817
703.61,702.78,704.1,702.34,248.52719975
702.7,700.14,703.05,698.57,662.21931806
700.56,701.84,702.68,700.56,220.19048192
701.9,702.82,702.82,701.69,113.73587253
702.83,704.1,704.1,702.75,378.51446245
704.1,704.89,704.89,704.0,303.45069273
704.97,706.21,706.42,704.63,196.35355584
705.39,705.0,705.87,704.9,98.85437035
705.0,704.0,705.0,703.5,279.31140048
704.14,704.81,704.92,703.51,441.78274527
704.81,704.0,705.0,703.22,865.42294707
704.3,704.0,704.54,703.5,520.91256247
704.0,704.99,704.99,703.91,291.08430552
704.94,704.26,704.98,703.98,327.55683478
704.26,704.44,704.55,703.25,206.96565399
704.45,704.42,704.98,704.15,351.03201243
704.42,704.99,705.0,703.9,131.42346494
705.0,704.78,705.0,703.98,454.52740006
704.78,703.74,704.78,703.74,162.177924
703.74,702.78,704.34,702.62,347.65891114
702.78,702.08,702.93,702.0,335.46390997
702.02,701.0,702.08,701.0,300.80752811
701.26,704.84,709.12,701.0,5567.75745015
704.73,703.0,704.73,703.0,462.03860277
703.0,702.48,703.12,702.0,186.68376251
702.48,702.5,702.5,701.06,332.71220547
702.49,706.0,706.49,702.17,2381.97667958
706.0,703.56,707.29,703.19,3082.78375572
703.36,699.3,703.38,698.83,671.2799381
699.2,698.87,699.73,697.04,956.40721775
698.87,701.18,702.04,698.61,379.06962436
701.35,702.99,703.75,701.35,252.35844895
702.99,704.1,705.19,702.99,361.6724442
704.01,704.26,705.03,704.0,296.95919357
704.26,704.01,704.32,703.1,375.77002857
704.0,703.51,704.62,703.5,408.50544651
703.7,705.04,705.1,703.61,255.55122142
705.11,706.67,706.7,705.1,246.32407963
706.56,708.0,708.0,706.5,441.48607933
708.0,709.89,710.0,707.76,2108.37926299
710.0,710.2,710.56,709.89,1036.9963177000002
710.56,711.38,711.5,710.21,401.91916386
711.25,709.61,711.4,709.03,308.23929293
709.59,705.67,709.59,705.25,651.87094262
705.6,706.61,706.61,704.01,384.32726135
706.61,706.24,706.87,705.09,282.81094202
706.11,705.61,706.4,703.88,572.28794229
705.16,708.35,708.36,705.0,561.02030975
707.84,706.7,708.34,705.94,260.07777483
706.7,708.01,708.01,706.23,193.30142186
708.24,708.92,709.5,708.23,314.2192099
708.92,710.49,710.49,708.91,537.05188828
710.49,711.12,711.5,710.42,523.46598216
711.49,709.16,711.5,709.04,390.40583050000004
709.25,709.57,710.76,706.26,626.85764353
709.71,709.7,710.0,707.55,403.3789708
709.87,710.74,711.0,709.71,954.8419677999999
711.0,713.62,713.62,710.75,1474.78205173
713.52,715.0,715.0,713.1,1461.00361604
715.0,716.49,717.0,714.99,915.03103915
716.22,719.29,720.0,716.22,3911.57041737
719.39,721.0,721.36,719.29,2529.29889282
721.5,723.8,725.94,721.34,3071.38320458
723.9,725.43,726.0,716.35,3279.46511976
724.33,720.81,725.49,718.36,2173.93862916
720.6,720.48,721.0,719.19,612.98278736
720.49,725.41,725.41,720.49,1199.47709058
725.44,728.79,729.0,725.21,2479.01669407
728.82,731.97,732.0,728.72,3384.4589435000003
731.97,737.0,737.7,731.53,4031.84619523
737.0,733.97,737.49,733.52,2451.21924372
733.97,732.33,735.0,732.09,1273.6882036
732.69,738.76,739.0,731.98,1868.79229455
738.73,743.78,743.78,738.45,7562.08756871
743.79,745.05,750.1,743.4,4930.70407287
745.72,745.99,748.87,745.37,1341.69846728
745.99,742.92,746.01,742.92,1853.39110624
743.43,736.68,743.87,732.5,5445.98506853
735.82,734.93,736.76,731.5,3510.8487336999997
734.93,736.3,737.12,730.5,2733.09365326
736.3,729.56,736.3,723.19,4740.75960042
729.55,732.74,735.97,727.53,2211.03606631
731.68,732.94,734.63,731.37,609.72447791
732.97,732.0,733.0,730.55,1300.47001151
731.99,733.3,734.82,731.61,1393.03889559
733.22,731.06,733.82,730.0,707.72510713
730.85,726.98,730.91,723.72,1777.18315604
726.98,725.24,728.33,716.06,4390.51815962
725.23,728.0,728.54,725.08,458.65509088
727.77,726.07,728.8,725.0,734.92235797
726.11,730.69,733.0,726.0,1835.62681917
730.69,730.45,733.3,728.67,911.6788822999999
729.69,730.63,731.29,729.61,356.74762809
729.84,724.65,730.6,724.49,1006.27189006
724.65,723.63,726.29,722.53,794.95550034
723.11,717.96,724.48,715.5,2747.27156851
717.86,719.44,720.32,713.6,2940.99035971
719.82,722.17,724.26,719.35,1558.74869216
722.17,719.3,722.17,718.34,955.79326148
719.09,719.33,721.18,718.5,1314.6334962
719.47,719.23,720.88,719.05,969.43361694
719.14,718.83,720.15,717.59,1229.02892685
718.88,712.42,719.14,712.1,2101.23945201
712.43,706.42,713.5,705.32,3194.6941895
706.42,710.04,710.04,704.81,2285.5631766999995
710.0,714.0,715.12,710.0,978.68487103
713.26,702.49,713.41,702.3,2616.52537287
702.49,703.38,707.87,701.0,2244.44915224
703.93,713.35,713.77,702.88,1360.58717039
713.13,708.04,714.53,707.35,1494.46584426
708.4,713.36,713.9,707.2,937.41103551
713.36,717.0,717.65,712.63,1113.15325498
716.98,715.78,717.0,713.97,967.27171306
715.7,718.69,718.74,715.5,1080.94893583
718.51,721.01,722.0,717.28,2178.59357275
721.64,720.36,723.0,720.0,1651.765079
720.48,719.62,721.34,717.03,930.70766089
719.81,718.97,720.43,718.37,610.29194883
718.98,720.0,720.0,718.51,1078.36231799
720.0,726.2,728.36,720.0,3874.58197157
726.75,729.0,729.02,726.0,1333.05514282
729.02,729.15,730.01,727.43,1416.29444073
729.14,726.42,729.94,725.53,1244.85320856
726.61,723.47,726.63,723.17,1033.31665353
723.46,723.87,726.15,722.38,908.68927063
723.88,727.01,728.0,722.24,2036.07164444
727.01,725.76,729.02,724.59,1638.9101427
726.02,727.93,728.99,725.11,1280.58341526
728.85,728.0,729.49,726.27,1224.36446433
728.0,725.9,728.47,725.0,1090.41341993
725.91,726.57,727.51,725.0,1308.19728138
726.27,730.88,730.89,726.0,949.05744045
730.39,733.4,734.82,730.0,1607.86812873
733.4,731.66,734.0,731.56,718.44778149
732.2,733.07,734.45,731.55,528.83200652
733.22,731.69,733.22,728.73,1329.04809366
732.37,735.36,735.36,731.85,1850.95447182
735.35,733.06,737.95,732.44,589.18554735
732.98,733.57,733.73,732.14,458.42876699
733.54,733.67,734.99,732.52,718.73010491
734.84,732.86,734.9,732.21,793.14751004
733.02,731.19,733.57,730.01,853.15707081
731.44,732.62,732.99,731.2,272.85259116
732.9,734.24,734.24,732.02,298.55307146
733.83,734.53,734.82,733.3,336.89784304
734.03,734.25,735.0,733.2,911.54684147
734.62,734.77,735.0,733.77,663.3998978999999
734.78,734.99,735.0,733.9,783.690257
734.9,734.81,735.0,734.11,648.34636661
734.81,732.1,735.0,732.1,937.11139966
732.64,731.99,733.5,730.26,1224.75958181
732.0,732.67,732.8,731.83,675.60185272
732.67,729.21,733.5,729.21,1865.40157587
729.75,733.08,733.33,727.11,1563.50045692
733.0,734.84,735.04,733.0,1192.24988514
734.84,742.0,742.0,734.58,3471.61479658
742.0,742.5,743.0,740.14,1344.02266013
742.52,748.0,748.0,742.5,2087.96937802
747.99,754.89,755.0,747.99,3161.91845559
754.49,756.51,758.79,754.03,3625.63489128
756.4,754.9,758.45,752.5,3123.29905594
754.9,751.2,755.0,750.85,1568.92574639
751.36,755.0,755.0,751.28,1084.26348507
755.0,764.48,764.49,754.27,5989.03976994
763.98,769.8,774.46,762.44,7157.7796735
769.64,765.8,769.88,762.49,3626.97562525
765.84,765.36,769.47,764.47,1886.47184102
765.36,764.66,765.5,760.25,2095.06863283
764.66,765.48,765.99,763.01,1117.25422846
765.33,765.25,765.48,763.17,967.99704859
765.25,765.79,768.41,765.25,1058.6753609
765.79,764.76,766.92,764.17,680.17707912
764.73,766.6,766.6,763.5,451.23363485
766.16,769.21,769.57,766.16,624.66268239
769.2,770.0,770.87,767.5,1078.09894987
770.02,778.82,779.1,770.0,3302.94108723
779.14,790.0,793.0,777.46,13228.56945081
790.0,783.99,790.1,780.6,3778.54644674
784.0,782.96,785.37,782.0,1751.38461225
783.76,782.01,786.7,782.0,2508.6512216999995
782.0,769.19,782.0,768.31,2730.76756319
769.0,777.0,777.0,763.09,3209.39915438
776.8,773.93,779.0,773.28,867.38846451
773.44,772.56,777.37,772.04,1213.74432506
772.55,769.13,772.55,768.06,1203.90290493
769.0,767.64,769.13,764.05,2014.64672545
767.5,767.26,769.0,765.04,1302.72335504
767.0,769.9,769.99,765.43,1252.72803831
769.9,772.43,774.08,769.08,996.3355687000001
772.65,771.77,774.36,770.03,681.91101033
772.73,776.66,776.67,771.86,811.66292486
775.81,779.12,779.99,775.7,753.041893
779.21,780.77,783.0,779.09,1489.48644071
780.0,782.53,782.85,780.0,857.89516362
782.0,782.32,782.85,778.86,1247.59926165
782.3,786.0,786.07,781.5,1617.87788494
786.0,788.82,788.82,785.22,1193.79136521
788.24,793.9,794.0,788.24,2728.48923322
793.32,791.17,794.0,790.25,1729.38646145
791.0,782.96,791.98,782.86,2574.15835147
783.07,788.44,791.03,783.07,1976.03757872
788.43,789.2,790.0,785.76,983.1190468
789.19,792.08,796.0,788.66,3736.91913877
792.17,790.7,793.81,789.13,1567.25491114
790.95,795.0,796.0,789.13,1990.34500391
795.09,795.99,796.0,791.88,1157.60381372
796.0,798.03,798.34,795.26,1978.78651185
798.32,795.93,798.9,794.53,1739.03820726
795.51,793.69,795.67,793.56,1121.34429075
793.69,783.01,793.74,781.77,2466.92064962
783.01,783.25,784.59,770.79,4161.33228283
783.26,780.01,785.0,778.02,2334.32496992
780.0,775.88,780.01,775.01,1504.98846503
775.7,773.34,777.32,772.51,1163.00559199
773.34,785.0,785.0,773.34,1874.79942067
783.24,786.58,793.67,783.24,3209.06118029
786.47,783.98,786.47,781.56,1464.93892188
783.98,784.49,784.99,782.92,919.96825057
784.01,788.99,790.84,783.62,907.18243466
788.99,790.0,793.14,788.99,2044.06698411
789.96,787.75,790.49,787.1,1060.4035217
787.73,783.99,788.0,782.01,1401.6086355999998
783.99,783.91,785.77,783.57,294.38322495
784.23,780.39,785.59,780.0,894.15806248
780.35,776.72,781.58,776.21,2805.79450736
776.3,774.13,776.68,773.77,965.62259403
774.13,768.31,774.19,750.01,11259.46728165
768.41,769.16,772.1,766.78,2744.29593557
771.19,767.89,773.23,766.0,2153.64540948
768.04,771.34,772.68,767.01,2940.19316887
771.23,769.25,771.78,767.5,856.05850158
769.25,774.95,775.59,769.01,723.30135636
774.96,776.96,778.54,774.96,644.83610696
776.19,777.08,778.79,776.19,382.43853308
777.36,779.99,779.99,777.36,599.6603525
779.99,784.57,786.38,779.98,1137.11527304
784.66,785.9,786.26,784.58,567.05484483
785.89,787.25,791.13,785.88,2057.85164095
787.77,788.94,791.47,786.38,671.34914254
788.95,788.21,789.85,786.77,395.57505666
789.32,789.58,792.0,788.44,1351.88658565
789.99,792.8,792.89,789.31,1029.44645785
792.79,792.91,794.99,792.02,686.63758016
792.92,789.14,793.9,789.14,781.1933995
789.72,792.99,794.51,787.75,554.56385757
793.08,794.8,795.97,793.01,1051.10127112
794.8,795.15,796.14,793.2,2210.47266167
795.02,790.9,795.02,790.61,1806.63794235
790.87,793.28,795.39,790.87,636.2473132
793.43,796.27,796.43,793.0,551.02504002
796.35,804.4,805.0,796.27,9018.14307356
804.4,809.14,810.0,804.39,2910.7077674
809.14,803.0,809.14,802.67,4549.83053221
803.0,810.8,810.8,799.39,2399.09037047
809.36,812.84,815.0,808.29,2432.64991228
812.06,812.21,813.57,810.97,1339.36193325
812.21,814.5,815.0,812.21,1146.42820795
814.5,813.17,815.0,812.25,1560.4256424
813.48,805.12,813.48,801.01,3369.71001222
805.0,804.14,806.2,799.5,2654.13132784
803.98,804.0,804.83,803.98,1182.94154505
803.99,807.06,807.28,803.31,834.89763328
807.17,801.96,807.17,801.0,1206.43931894
801.86,803.51,804.87,801.06,1028.81813114
803.59,803.9,803.9,802.06,1011.00984381
803.89,804.93,805.65,803.5,686.96508772
805.33,805.11,806.44,804.92,485.63765268
805.19,807.0,807.0,804.8,474.45960132
806.98,809.22,809.79,806.81,808.86858336
809.68,810.48,812.42,805.0,1993.80205721
810.08,814.96,815.0,810.0,1335.08521637
814.48,814.78,818.0,813.31,1138.18381653
814.74,817.0,817.88,811.44,1714.25337156
816.7,819.06,820.0,816.6,1881.24467199
819.62,819.86,820.0,819.06,1271.75857282
819.89,819.0,819.9,815.62,2686.1874052
819.0,817.69,819.6,816.53,1642.26508754
817.7,813.57,818.63,812.08,1345.08542064
813.57,813.84,814.49,810.18,1420.00023748
813.84,813.76,815.67,813.73,632.72418939
813.76,814.0,816.83,813.75,764.71183107
813.95,814.0,814.0,813.75,422.52523099999996
813.96,814.01,814.69,813.9,776.01882061
814.01,815.45,817.63,814.0,1454.57959384
815.66,816.95,818.34,814.0,1193.05358636
816.94,814.69,817.52,814.69,374.84685063
815.13,812.65,815.13,812.35,398.61332665
812.51,808.84,814.39,808.84,1447.0534748
809.16,815.56,822.38,806.84,5487.89983479
815.56,816.88,818.26,815.56,454.28106349
816.56,818.89,819.79,816.17,622.96733047
818.89,824.61,825.0,818.89,1617.36985026
824.03,824.57,825.0,823.4,992.09902876
824.59,829.1,830.0,824.5,4094.41983903
829.36,830.0,830.0,829.1,1938.28378807
830.0,825.0,830.0,823.95,3632.33307689
825.0,828.0,829.35,825.0,1317.75460384
827.99,826.87,828.0,826.19,1268.97700996
826.8,825.0,826.88,823.9,2899.13224698
825.0,825.0,826.88,824.97,1413.72005207
825.0,824.46,825.0,822.41,2693.53194949
824.46,826.01,826.88,822.2,1990.83608386
826.01,829.3,829.9,826.01,1141.37724877
829.5,830.35,830.35,829.3,1425.73343685
830.35,834.0,834.51,830.35,2287.99216993
834.0,833.05,834.51,826.93,1781.18845853
833.1,834.99,835.0,833.05,2332.50427051
834.99,834.98,835.0,834.01,1155.60868522
835.0,834.99,835.0,834.25,3289.19823295
834.99,834.79,837.87,834.66,2869.71442339
834.79,833.42,836.4,832.73,1478.15337674
833.42,832.18,834.49,830.6,1095.02591576
832.0,830.1,833.15,830.1,1226.04293266
830.1,829.99,830.1,826.25,1510.16818983
829.99,833.0,834.12,829.99,1025.60738294
833.0,833.79,833.8,832.99,722.09320106
833.7,833.65,834.68,833.0,1063.01770496
833.65,833.48,835.0,830.18,1010.1627294
833.06,835.92,835.93,833.06,752.04911323
835.93,832.99,835.93,829.29,1257.26165402
833.07,835.4,835.93,833.04,788.93242787
834.97,835.12,835.93,833.54,606.95412969
835.2,837.5,837.55,834.3,738.28271182
837.49,839.22,839.22,837.48,1560.79585574
839.22,842.04,842.77,839.02,2443.60607683
842.03,845.0,845.0,841.91,2435.3724035
845.0,848.0,848.0,844.99,3001.37134989
848.01,853.2,854.87,848.01,3865.74709777
853.2,852.69,854.63,851.0,3358.42725203
852.69,854.86,854.97,852.57,968.67213915
854.85,849.6,854.99,848.93,2374.59822376
849.6,852.19,852.6,846.19,1913.85452691
852.1,853.34,854.87,851.37,901.0373486999999
853.72,854.59,854.88,852.09,1080.51001735
854.58,855.5,855.55,853.7,1586.9975832999999
855.32,862.58,863.0,855.32,3879.35006401
862.56,861.88,863.0,860.0,2111.96228567
861.88,862.88,863.0,860.5,3169.1902685
862.98,860.05,863.0,860.0,3517.9527706
860.0,833.45,860.44,831.22,7340.69427486
833.42,838.0,838.91,828.39,5440.83701589
